SoilMoistureSystemID,SensorID,Timestamp,Location,SoilMoisture(%)
SMS005,Sensor20cm,2023-11-20 01:55:04.150681,"-32.990519, 121.006656",10.7
SMS005,Sensor30cm,2023-11-20 01:55:04.150681,"-32.990519, 121.006656",10.36
SMS005,Sensor10cm,2023-11-20 17:55:04.150681,"-32.990519, 121.006656",8.65
SMS005,Sensor20cm,2023-11-20 17:55:04.150681,"-32.990519, 121.006656",8.68
SMS005,Sensor30cm,2023-11-20 17:55:04.150681,"-32.990519, 121.006656",13.39
SMS005,Sensor10cm,2023-11-21 01:55:04.150681,"-32.990519, 121.006656",10.76
SMS005,Sensor20cm,2023-11-21 01:55:04.150681,"-32.990519, 121.006656",12.02
SMS005,Sensor30cm,2023-11-21 01:55:04.150681,"-32.990519, 121.006656",12.75
SMS005,Sensor10cm,2023-11-21 17:55:04.150681,"-32.990519, 121.006656",9.04
SMS005,Sensor20cm,2023-11-21 17:55:04.150681,"-32.990519, 121.006656",9.04
SMS005,Sensor30cm,2023-11-21 17:55:04.150681,"-32.990519, 121.006656",10.09
SMS005,Sensor10cm,2023-11-22 01:55:04.150681,"-32.990519, 121.006656",10.78
SMS005,Sensor20cm,2023-11-22 01:55:04.150681,"-32.990519, 121.006656",10.51
SMS005,Sensor30cm,2023-11-22 01:55:04.150681,"-32.990519, 121.006656",9.95
SMS005,Sensor10cm,2023-11-22 17:55:04.150681,"-32.990519, 121.006656",10.26
SMS005,Sensor20cm,2023-11-22 17:55:04.150681,"-32.990519, 121.006656",10.49
SMS005,Sensor30cm,2023-11-22 17:55:04.150681,"-32.990519, 121.006656",12.4
SMS005,Sensor10cm,2023-11-23 01:55:04.150681,"-32.990519, 121.006656",8.38
SMS005,Sensor20cm,2023-11-23 01:55:04.150681,"-32.990519, 121.006656",9.15
SMS005,Sensor30cm,2023-11-23 01:55:04.150681,"-32.990519, 121.006656",10.9
SMS005,Sensor10cm,2023-11-23 17:55:04.150681,"-32.990519, 121.006656",9.56
SMS005,Sensor20cm,2023-11-23 17:55:04.150681,"-32.990519, 121.006656",9.6
SMS005,Sensor30cm,2023-11-23 17:55:04.150681,"-32.990519, 121.006656",13.86
SMS005,Sensor10cm,2023-11-24 01:55:04.150681,"-32.990519, 121.006656",9.23
SMS005,Sensor20cm,2023-11-24 01:55:04.150681,"-32.990519, 121.006656",10.32
SMS005,Sensor30cm,2023-11-24 01:55:04.150681,"-32.990519, 121.006656",11.0
SMS005,Sensor10cm,2023-11-24 17:55:04.150681,"-32.990519, 121.006656",9.32
SMS005,Sensor20cm,2023-11-24 17:55:04.150681,"-32.990519, 121.006656",11.51
SMS005,Sensor30cm,2023-11-24 17:55:04.150681,"-32.990519, 121.006656",10.09
SMS005,Sensor10cm,2023-11-25 01:55:04.150681,"-32.990519, 121.006656",8.31
SMS005,Sensor20cm,2023-11-25 01:55:04.150681,"-32.990519, 121.006656",12.21
SMS005,Sensor30cm,2023-11-25 01:55:04.150681,"-32.990519, 121.006656",11.79
SMS005,Sensor10cm,2023-11-25 17:55:04.150681,"-32.990519, 121.006656",9.69
SMS005,Sensor20cm,2023-11-25 17:55:04.150681,"-32.990519, 121.006656",11.16
SMS005,Sensor30cm,2023-11-25 17:55:04.150681,"-32.990519, 121.006656",10.24
SMS005,Sensor10cm,2023-11-26 01:55:04.150681,"-32.990519, 121.006656",11.96
SMS005,Sensor20cm,2023-11-26 01:55:04.150681,"-32.990519, 121.006656",11.81
SMS005,Sensor30cm,2023-11-26 01:55:04.150681,"-32.990519, 121.006656",12.5
SMS005,Sensor10cm,2023-11-26 17:55:04.150681,"-32.990519, 121.006656",10.53
SMS005,Sensor20cm,2023-11-26 17:55:04.150681,"-32.990519, 121.006656",9.76
SMS005,Sensor30cm,2023-11-26 17:55:04.150681,"-32.990519, 121.006656",11.03
SMS005,Sensor10cm,2023-11-27 01:55:04.150681,"-32.990519, 121.006656",10.5
SMS005,Sensor20cm,2023-11-27 01:55:04.150681,"-32.990519, 121.006656",10.65
SMS005,Sensor30cm,2023-11-27 01:55:04.150681,"-32.990519, 121.006656",12.32
SMS005,Sensor10cm,2023-11-27 17:55:04.150681,"-32.990519, 121.006656",12.47
SMS005,Sensor20cm,2023-11-27 17:55:04.150681,"-32.990519, 121.006656",11.82
SMS005,Sensor30cm,2023-11-27 17:55:04.150681,"-32.990519, 121.006656",11.41
SMS005,Sensor10cm,2023-11-28 01:55:04.150681,"-32.990519, 121.006656",12.17
SMS005,Sensor20cm,2023-11-28 01:55:04.150681,"-32.990519, 121.006656",11.3
SMS005,Sensor30cm,2023-11-28 01:55:04.150681,"-32.990519, 121.006656",12.2
SMS005,Sensor10cm,2023-11-28 17:55:04.150681,"-32.990519, 121.006656",10.06
SMS005,Sensor20cm,2023-11-28 17:55:04.150681,"-32.990519, 121.006656",12.9
SMS005,Sensor30cm,2023-11-28 17:55:04.150681,"-32.990519, 121.006656",10.87
SMS005,Sensor10cm,2023-11-29 01:55:04.150681,"-32.990519, 121.006656",8.84
SMS005,Sensor20cm,2023-11-29 01:55:04.150681,"-32.990519, 121.006656",9.99
SMS005,Sensor30cm,2023-11-29 01:55:04.150681,"-32.990519, 121.006656",12.58
SMS005,Sensor10cm,2023-11-29 17:55:04.150681,"-32.990519, 121.006656",11.41
SMS005,Sensor20cm,2023-11-29 17:55:04.150681,"-32.990519, 121.006656",11.15
SMS005,Sensor30cm,2023-11-29 17:55:04.150681,"-32.990519, 121.006656",10.78
SMS005,Sensor10cm,2023-11-30 01:55:04.150681,"-32.990519, 121.006656",12.43
SMS005,Sensor20cm,2023-11-30 01:55:04.150681,"-32.990519, 121.006656",11.38
SMS005,Sensor30cm,2023-11-30 01:55:04.150681,"-32.990519, 121.006656",13.9
SMS005,Sensor10cm,2023-11-30 17:55:04.150681,"-32.990519, 121.006656",12.17
SMS005,Sensor20cm,2023-11-30 17:55:04.150681,"-32.990519, 121.006656",12.65
SMS005,Sensor30cm,2023-11-30 17:55:04.150681,"-32.990519, 121.006656",12.49
SMS005,Sensor10cm,2023-12-01 01:55:04.150681,"-32.990519, 121.006656",11.98
SMS005,Sensor20cm,2023-12-01 01:55:04.150681,"-32.990519, 121.006656",12.24
SMS005,Sensor30cm,2023-12-01 01:55:04.150681,"-32.990519, 121.006656",11.17
SMS005,Sensor10cm,2023-12-01 17:55:04.150681,"-32.990519, 121.006656",11.28
SMS005,Sensor20cm,2023-12-01 17:55:04.150681,"-32.990519, 121.006656",13.31
SMS005,Sensor30cm,2023-12-01 17:55:04.150681,"-32.990519, 121.006656",12.02
SMS005,Sensor10cm,2023-12-02 01:55:04.150681,"-32.990519, 121.006656",9.31
SMS005,Sensor20cm,2023-12-02 01:55:04.150681,"-32.990519, 121.006656",10.63
SMS005,Sensor30cm,2023-12-02 01:55:04.150681,"-32.990519, 121.006656",14.63
SMS005,Sensor10cm,2023-12-02 17:55:04.150681,"-32.990519, 121.006656",10.5
SMS005,Sensor20cm,2023-12-02 17:55:04.150681,"-32.990519, 121.006656",11.74
SMS005,Sensor30cm,2023-12-02 17:55:04.150681,"-32.990519, 121.006656",12.96
SMS005,Sensor10cm,2023-12-03 01:55:04.150681,"-32.990519, 121.006656",13.15
SMS005,Sensor20cm,2023-12-03 01:55:04.150681,"-32.990519, 121.006656",11.75
SMS005,Sensor30cm,2023-12-03 01:55:04.150681,"-32.990519, 121.006656",14.43
SMS005,Sensor10cm,2023-12-03 17:55:04.150681,"-32.990519, 121.006656",10.36
SMS005,Sensor20cm,2023-12-03 17:55:04.150681,"-32.990519, 121.006656",13.67
SMS005,Sensor30cm,2023-12-03 17:55:04.150681,"-32.990519, 121.006656",12.67
SMS005,Sensor10cm,2023-12-04 01:55:04.150681,"-32.990519, 121.006656",12.93
SMS005,Sensor20cm,2023-12-04 01:55:04.150681,"-32.990519, 121.006656",13.17
SMS005,Sensor30cm,2023-12-04 01:55:04.150681,"-32.990519, 121.006656",12.69
SMS005,Sensor10cm,2023-12-04 17:55:04.150681,"-32.990519, 121.006656",11.05
SMS005,Sensor20cm,2023-12-04 17:55:04.150681,"-32.990519, 121.006656",14.21
SMS005,Sensor30cm,2023-12-04 17:55:04.150681,"-32.990519, 121.006656",13.52
SMS005,Sensor10cm,2023-12-05 01:55:04.150681,"-32.990519, 121.006656",11.99
SMS005,Sensor20cm,2023-12-05 01:55:04.150681,"-32.990519, 121.006656",11.02
SMS005,Sensor30cm,2023-12-05 01:55:04.150681,"-32.990519, 121.006656",13.5
SMS005,Sensor10cm,2023-12-05 17:55:04.150681,"-32.990519, 121.006656",10.59
SMS005,Sensor20cm,2023-12-05 17:55:04.150681,"-32.990519, 121.006656",13.52
SMS005,Sensor30cm,2023-12-05 17:55:04.150681,"-32.990519, 121.006656",15.19
SMS005,Sensor10cm,2023-12-06 01:55:04.150681,"-32.990519, 121.006656",11.49
SMS005,Sensor20cm,2023-12-06 01:55:04.150681,"-32.990519, 121.006656",12.02
SMS005,Sensor30cm,2023-12-06 01:55:04.150681,"-32.990519, 121.006656",15.72
SMS005,Sensor10cm,2023-12-06 17:55:04.150681,"-32.990519, 121.006656",11.57
SMS005,Sensor20cm,2023-12-06 17:55:04.150681,"-32.990519, 121.006656",12.86
SMS005,Sensor30cm,2023-12-06 17:55:04.150681,"-32.990519, 121.006656",14.47
SMS005,Sensor10cm,2023-12-07 01:55:04.150681,"-32.990519, 121.006656",13.54
SMS005,Sensor20cm,2023-12-07 01:55:04.150681,"-32.990519, 121.006656",13.13
SMS005,Sensor30cm,2023-12-07 01:55:04.150681,"-32.990519, 121.006656",15.97
SMS005,Sensor10cm,2023-12-07 17:55:04.150681,"-32.990519, 121.006656",11.1
SMS005,Sensor20cm,2023-12-07 17:55:04.150681,"-32.990519, 121.006656",12.8
SMS005,Sensor30cm,2023-12-07 17:55:04.150681,"-32.990519, 121.006656",12.54
SMS005,Sensor10cm,2023-12-08 01:55:04.150681,"-32.990519, 121.006656",12.68
SMS005,Sensor20cm,2023-12-08 01:55:04.150681,"-32.990519, 121.006656",14.2
SMS005,Sensor30cm,2023-12-08 01:55:04.150681,"-32.990519, 121.006656",15.69
SMS005,Sensor10cm,2023-12-08 17:55:04.150681,"-32.990519, 121.006656",13.72
SMS005,Sensor20cm,2023-12-08 17:55:04.150681,"-32.990519, 121.006656",15.08
SMS005,Sensor30cm,2023-12-08 17:55:04.150681,"-32.990519, 121.006656",14.16
SMS005,Sensor10cm,2023-12-09 01:55:04.150681,"-32.990519, 121.006656",12.27
SMS005,Sensor20cm,2023-12-09 01:55:04.150681,"-32.990519, 121.006656",12.64
SMS005,Sensor30cm,2023-12-09 01:55:04.150681,"-32.990519, 121.006656",14.02
SMS005,Sensor10cm,2023-12-09 17:55:04.150681,"-32.990519, 121.006656",13.92
SMS005,Sensor20cm,2023-12-09 17:55:04.150681,"-32.990519, 121.006656",13.56
SMS005,Sensor30cm,2023-12-09 17:55:04.150681,"-32.990519, 121.006656",15.05
SMS005,Sensor10cm,2023-12-10 01:55:04.150681,"-32.990519, 121.006656",12.84
SMS005,Sensor20cm,2023-12-10 01:55:04.150681,"-32.990519, 121.006656",12.49
SMS005,Sensor30cm,2023-12-10 01:55:04.150681,"-32.990519, 121.006656",14.5
SMS005,Sensor10cm,2023-12-10 17:55:04.150681,"-32.990519, 121.006656",13.3
SMS005,Sensor20cm,2023-12-10 17:55:04.150681,"-32.990519, 121.006656",14.96
SMS005,Sensor30cm,2023-12-10 17:55:04.150681,"-32.990519, 121.006656",16.4
SMS005,Sensor10cm,2023-12-11 01:55:04.150681,"-32.990519, 121.006656",12.77
SMS005,Sensor20cm,2023-12-11 01:55:04.150681,"-32.990519, 121.006656",14.52
SMS005,Sensor30cm,2023-12-11 01:55:04.150681,"-32.990519, 121.006656",13.16
SMS005,Sensor10cm,2023-12-11 17:55:04.150681,"-32.990519, 121.006656",12.97
SMS005,Sensor20cm,2023-12-11 17:55:04.150681,"-32.990519, 121.006656",14.29
SMS005,Sensor30cm,2023-12-11 17:55:04.150681,"-32.990519, 121.006656",16.31
SMS005,Sensor10cm,2023-12-12 01:55:04.150681,"-32.990519, 121.006656",12.31
SMS005,Sensor20cm,2023-12-12 01:55:04.150681,"-32.990519, 121.006656",14.3
SMS005,Sensor30cm,2023-12-12 01:55:04.150681,"-32.990519, 121.006656",13.27
SMS005,Sensor10cm,2023-12-12 17:55:04.150681,"-32.990519, 121.006656",11.89
SMS005,Sensor20cm,2023-12-12 17:55:04.150681,"-32.990519, 121.006656",11.87
SMS005,Sensor30cm,2023-12-12 17:55:04.150681,"-32.990519, 121.006656",15.84
SMS005,Sensor10cm,2023-12-13 01:55:04.150681,"-32.990519, 121.006656",11.47
SMS005,Sensor20cm,2023-12-13 01:55:04.150681,"-32.990519, 121.006656",14.75
SMS005,Sensor30cm,2023-12-13 01:55:04.150681,"-32.990519, 121.006656",13.54
SMS005,Sensor10cm,2023-12-13 17:55:04.150681,"-32.990519, 121.006656",13.13
SMS005,Sensor20cm,2023-12-13 17:55:04.150681,"-32.990519, 121.006656",14.73
SMS005,Sensor30cm,2023-12-13 17:55:04.150681,"-32.990519, 121.006656",13.69
SMS005,Sensor10cm,2023-12-14 01:55:04.150681,"-32.990519, 121.006656",13.15
SMS005,Sensor20cm,2023-12-14 01:55:04.150681,"-32.990519, 121.006656",12.14
SMS005,Sensor30cm,2023-12-14 01:55:04.150681,"-32.990519, 121.006656",16.32
SMS005,Sensor10cm,2023-12-14 17:55:04.150681,"-32.990519, 121.006656",11.48
SMS005,Sensor20cm,2023-12-14 17:55:04.150681,"-32.990519, 121.006656",12.41
SMS005,Sensor30cm,2023-12-14 17:55:04.150681,"-32.990519, 121.006656",14.51
SMS005,Sensor10cm,2023-12-15 01:55:04.150681,"-32.990519, 121.006656",12.76
SMS005,Sensor20cm,2023-12-15 01:55:04.150681,"-32.990519, 121.006656",15.71
SMS005,Sensor30cm,2023-12-15 01:55:04.150681,"-32.990519, 121.006656",14.94
SMS005,Sensor10cm,2023-12-15 17:55:04.150681,"-32.990519, 121.006656",13.41
SMS005,Sensor20cm,2023-12-15 17:55:04.150681,"-32.990519, 121.006656",14.03
SMS005,Sensor30cm,2023-12-15 17:55:04.150681,"-32.990519, 121.006656",14.27
SMS005,Sensor10cm,2023-12-16 01:55:04.150681,"-32.990519, 121.006656",12.45
SMS005,Sensor20cm,2023-12-16 01:55:04.150681,"-32.990519, 121.006656",14.74
SMS005,Sensor30cm,2023-12-16 01:55:04.150681,"-32.990519, 121.006656",14.08
SMS005,Sensor10cm,2023-12-16 17:55:04.150681,"-32.990519, 121.006656",14.0
SMS005,Sensor20cm,2023-12-16 17:55:04.150681,"-32.990519, 121.006656",13.14
SMS005,Sensor30cm,2023-12-16 17:55:04.150681,"-32.990519, 121.006656",15.39
SMS005,Sensor10cm,2023-12-17 01:55:04.150681,"-32.990519, 121.006656",14.21
SMS005,Sensor20cm,2023-12-17 01:55:04.150681,"-32.990519, 121.006656",15.64
SMS005,Sensor30cm,2023-12-17 01:55:04.150681,"-32.990519, 121.006656",15.87
SMS005,Sensor10cm,2023-12-17 17:55:04.150681,"-32.990519, 121.006656",12.29
SMS005,Sensor20cm,2023-12-17 17:55:04.150681,"-32.990519, 121.006656",14.33
SMS005,Sensor30cm,2023-12-17 17:55:04.150681,"-32.990519, 121.006656",15.02
SMS005,Sensor10cm,2023-12-18 01:55:04.150681,"-32.990519, 121.006656",11.79
SMS005,Sensor20cm,2023-12-18 01:55:04.150681,"-32.990519, 121.006656",13.65
SMS005,Sensor30cm,2023-12-18 01:55:04.150681,"-32.990519, 121.006656",15.06
SMS005,Sensor10cm,2023-12-18 17:55:04.150681,"-32.990519, 121.006656",12.28
SMS005,Sensor20cm,2023-12-18 17:55:04.150681,"-32.990519, 121.006656",13.05
SMS005,Sensor30cm,2023-12-18 17:55:04.150681,"-32.990519, 121.006656",15.72
SMS005,Sensor10cm,2023-12-19 01:55:04.150681,"-32.990519, 121.006656",15.79
SMS005,Sensor20cm,2023-12-19 01:55:04.150681,"-32.990519, 121.006656",13.16
SMS005,Sensor30cm,2023-12-19 01:55:04.150681,"-32.990519, 121.006656",17.83
SMS005,Sensor10cm,2023-12-19 17:55:04.150681,"-32.990519, 121.006656",14.37
SMS005,Sensor20cm,2023-12-19 17:55:04.150681,"-32.990519, 121.006656",15.49
SMS005,Sensor30cm,2023-12-19 17:55:04.150681,"-32.990519, 121.006656",17.68
SMS005,Sensor10cm,2023-12-20 01:55:04.150681,"-32.990519, 121.006656",15.31
SMS005,Sensor20cm,2023-12-20 01:55:04.150681,"-32.990519, 121.006656",16.88
SMS005,Sensor30cm,2023-12-20 01:55:04.150681,"-32.990519, 121.006656",15.29
SMS005,Sensor10cm,2023-12-20 17:55:04.150681,"-32.990519, 121.006656",16.1
SMS005,Sensor20cm,2023-12-20 17:55:04.150681,"-32.990519, 121.006656",14.2
SMS005,Sensor30cm,2023-12-20 17:55:04.150681,"-32.990519, 121.006656",14.73
SMS005,Sensor10cm,2023-12-21 01:55:04.150681,"-32.990519, 121.006656",13.87
SMS005,Sensor20cm,2023-12-21 01:55:04.150681,"-32.990519, 121.006656",16.08
SMS005,Sensor30cm,2023-12-21 01:55:04.150681,"-32.990519, 121.006656",17.17
SMS005,Sensor10cm,2023-12-21 17:55:04.150681,"-32.990519, 121.006656",13.71
SMS005,Sensor20cm,2023-12-21 17:55:04.150681,"-32.990519, 121.006656",17.1
SMS005,Sensor30cm,2023-12-21 17:55:04.150681,"-32.990519, 121.006656",18.18
SMS005,Sensor10cm,2023-12-22 01:55:04.150681,"-32.990519, 121.006656",15.65
SMS005,Sensor20cm,2023-12-22 01:55:04.150681,"-32.990519, 121.006656",14.46
SMS005,Sensor30cm,2023-12-22 01:55:04.150681,"-32.990519, 121.006656",15.86
SMS005,Sensor10cm,2023-12-22 17:55:04.150681,"-32.990519, 121.006656",14.3
SMS005,Sensor20cm,2023-12-22 17:55:04.150681,"-32.990519, 121.006656",16.35
SMS005,Sensor30cm,2023-12-22 17:55:04.150681,"-32.990519, 121.006656",14.92
SMS005,Sensor10cm,2023-12-23 01:55:04.150681,"-32.990519, 121.006656",13.06
SMS005,Sensor20cm,2023-12-23 01:55:04.150681,"-32.990519, 121.006656",16.99
SMS005,Sensor30cm,2023-12-23 01:55:04.150681,"-32.990519, 121.006656",18.62
SMS005,Sensor10cm,2023-12-23 17:55:04.150681,"-32.990519, 121.006656",14.97
SMS005,Sensor20cm,2023-12-23 17:55:04.150681,"-32.990519, 121.006656",14.35
SMS005,Sensor30cm,2023-12-23 17:55:04.150681,"-32.990519, 121.006656",15.76
SMS005,Sensor10cm,2023-12-24 01:55:04.150681,"-32.990519, 121.006656",14.47
SMS005,Sensor20cm,2023-12-24 01:55:04.150681,"-32.990519, 121.006656",15.42
SMS005,Sensor30cm,2023-12-24 01:55:04.150681,"-32.990519, 121.006656",18.65
SMS005,Sensor10cm,2023-12-24 17:55:04.150681,"-32.990519, 121.006656",13.58
SMS005,Sensor20cm,2023-12-24 17:55:04.150681,"-32.990519, 121.006656",16.45
SMS005,Sensor30cm,2023-12-24 17:55:04.150681,"-32.990519, 121.006656",17.71
SMS005,Sensor10cm,2023-12-25 01:55:04.150681,"-32.990519, 121.006656",15.98
SMS005,Sensor20cm,2023-12-25 01:55:04.150681,"-32.990519, 121.006656",14.79
SMS005,Sensor30cm,2023-12-25 01:55:04.150681,"-32.990519, 121.006656",16.26
SMS005,Sensor10cm,2023-12-25 17:55:04.150681,"-32.990519, 121.006656",16.84
SMS005,Sensor20cm,2023-12-25 17:55:04.150681,"-32.990519, 121.006656",15.04
SMS005,Sensor30cm,2023-12-25 17:55:04.150681,"-32.990519, 121.006656",18.36
SMS005,Sensor10cm,2023-12-26 01:55:04.150681,"-32.990519, 121.006656",16.05
SMS005,Sensor20cm,2023-12-26 01:55:04.150681,"-32.990519, 121.006656",14.95
SMS005,Sensor30cm,2023-12-26 01:55:04.150681,"-32.990519, 121.006656",16.46
SMS005,Sensor10cm,2023-12-26 17:55:04.150681,"-32.990519, 121.006656",16.88
SMS005,Sensor20cm,2023-12-26 17:55:04.150681,"-32.990519, 121.006656",17.71
SMS005,Sensor30cm,2023-12-26 17:55:04.150681,"-32.990519, 121.006656",19.08
SMS005,Sensor10cm,2023-12-27 01:55:04.150681,"-32.990519, 121.006656",14.26
SMS005,Sensor20cm,2023-12-27 01:55:04.150681,"-32.990519, 121.006656",17.47
SMS005,Sensor30cm,2023-12-27 01:55:04.150681,"-32.990519, 121.006656",15.48
SMS005,Sensor10cm,2023-12-27 17:55:04.150681,"-32.990519, 121.006656",15.28
SMS005,Sensor20cm,2023-12-27 17:55:04.150681,"-32.990519, 121.006656",15.88
SMS005,Sensor30cm,2023-12-27 17:55:04.150681,"-32.990519, 121.006656",16.05
SMS005,Sensor10cm,2023-12-28 01:55:04.150681,"-32.990519, 121.006656",16.94
SMS005,Sensor20cm,2023-12-28 01:55:04.150681,"-32.990519, 121.006656",16.75
SMS005,Sensor30cm,2023-12-28 01:55:04.150681,"-32.990519, 121.006656",17.83
SMS005,Sensor10cm,2023-12-28 17:55:04.150681,"-32.990519, 121.006656",16.94
SMS005,Sensor20cm,2023-12-28 17:55:04.150681,"-32.990519, 121.006656",15.73
SMS005,Sensor30cm,2023-12-28 17:55:04.150681,"-32.990519, 121.006656",16.29
SMS005,Sensor10cm,2023-12-29 01:55:04.150681,"-32.990519, 121.006656",15.94
SMS005,Sensor20cm,2023-12-29 01:55:04.150681,"-32.990519, 121.006656",17.43
SMS005,Sensor30cm,2023-12-29 01:55:04.150681,"-32.990519, 121.006656",16.07
SMS005,Sensor10cm,2023-12-29 17:55:04.150681,"-32.990519, 121.006656",15.12
SMS005,Sensor20cm,2023-12-29 17:55:04.150681,"-32.990519, 121.006656",18.5
SMS005,Sensor30cm,2023-12-29 17:55:04.150681,"-32.990519, 121.006656",18.43
SMS005,Sensor10cm,2023-12-30 01:55:04.150681,"-32.990519, 121.006656",14.52
SMS005,Sensor20cm,2023-12-30 01:55:04.150681,"-32.990519, 121.006656",18.66
SMS005,Sensor30cm,2023-12-30 01:55:04.150681,"-32.990519, 121.006656",19.23
SMS005,Sensor10cm,2023-12-30 17:55:04.150681,"-32.990519, 121.006656",14.55
SMS005,Sensor20cm,2023-12-30 17:55:04.150681,"-32.990519, 121.006656",18.61
SMS005,Sensor30cm,2023-12-30 17:55:04.150681,"-32.990519, 121.006656",16.39
SMS005,Sensor10cm,2023-12-31 01:55:04.150681,"-32.990519, 121.006656",15.67
SMS005,Sensor20cm,2023-12-31 01:55:04.150681,"-32.990519, 121.006656",16.05
SMS005,Sensor30cm,2023-12-31 01:55:04.150681,"-32.990519, 121.006656",16.74
SMS005,Sensor10cm,2023-12-31 17:55:04.150681,"-32.990519, 121.006656",16.6
SMS005,Sensor20cm,2023-12-31 17:55:04.150681,"-32.990519, 121.006656",16.72
SMS005,Sensor30cm,2023-12-31 17:55:04.150681,"-32.990519, 121.006656",17.89
SMS005,Sensor10cm,2024-01-01 01:55:04.150681,"-32.990519, 121.006656",16.87
SMS005,Sensor20cm,2024-01-01 01:55:04.150681,"-32.990519, 121.006656",17.62
SMS005,Sensor30cm,2024-01-01 01:55:04.150681,"-32.990519, 121.006656",16.28
SMS005,Sensor10cm,2024-01-01 17:55:04.150681,"-32.990519, 121.006656",16.02
SMS005,Sensor20cm,2024-01-01 17:55:04.150681,"-32.990519, 121.006656",17.52
SMS005,Sensor30cm,2024-01-01 17:55:04.150681,"-32.990519, 121.006656",17.17
SMS005,Sensor10cm,2024-01-02 01:55:04.150681,"-32.990519, 121.006656",16.37
SMS005,Sensor20cm,2024-01-02 01:55:04.150681,"-32.990519, 121.006656",18.28
SMS005,Sensor30cm,2024-01-02 01:55:04.150681,"-32.990519, 121.006656",17.71
SMS005,Sensor10cm,2024-01-02 17:55:04.150681,"-32.990519, 121.006656",18.28
SMS005,Sensor20cm,2024-01-02 17:55:04.150681,"-32.990519, 121.006656",18.44
SMS005,Sensor30cm,2024-01-02 17:55:04.150681,"-32.990519, 121.006656",19.58
SMS005,Sensor10cm,2024-01-03 01:55:04.150681,"-32.990519, 121.006656",15.82
SMS005,Sensor20cm,2024-01-03 01:55:04.150681,"-32.990519, 121.006656",19.01
SMS005,Sensor30cm,2024-01-03 01:55:04.150681,"-32.990519, 121.006656",17.73
SMS005,Sensor10cm,2024-01-03 17:55:04.150681,"-32.990519, 121.006656",15.25
SMS005,Sensor20cm,2024-01-03 17:55:04.150681,"-32.990519, 121.006656",16.69
SMS005,Sensor30cm,2024-01-03 17:55:04.150681,"-32.990519, 121.006656",16.61
SMS005,Sensor10cm,2024-01-04 01:55:04.150681,"-32.990519, 121.006656",16.74
SMS005,Sensor20cm,2024-01-04 01:55:04.150681,"-32.990519, 121.006656",16.29
SMS005,Sensor30cm,2024-01-04 01:55:04.150681,"-32.990519, 121.006656",18.54
SMS005,Sensor10cm,2024-01-04 17:55:04.150681,"-32.990519, 121.006656",17.77
SMS005,Sensor20cm,2024-01-04 17:55:04.150681,"-32.990519, 121.006656",16.31
SMS005,Sensor30cm,2024-01-04 17:55:04.150681,"-32.990519, 121.006656",20.66
SMS005,Sensor10cm,2024-01-05 01:55:04.150681,"-32.990519, 121.006656",18.24
SMS005,Sensor20cm,2024-01-05 01:55:04.150681,"-32.990519, 121.006656",17.72
SMS005,Sensor30cm,2024-01-05 01:55:04.150681,"-32.990519, 121.006656",16.88
SMS005,Sensor10cm,2024-01-05 17:55:04.150681,"-32.990519, 121.006656",16.21
SMS005,Sensor20cm,2024-01-05 17:55:04.150681,"-32.990519, 121.006656",17.74
SMS005,Sensor30cm,2024-01-05 17:55:04.150681,"-32.990519, 121.006656",20.79
SMS005,Sensor10cm,2024-01-06 01:55:04.150681,"-32.990519, 121.006656",16.03
SMS005,Sensor20cm,2024-01-06 01:55:04.150681,"-32.990519, 121.006656",17.35
SMS005,Sensor30cm,2024-01-06 01:55:04.150681,"-32.990519, 121.006656",18.25
SMS005,Sensor10cm,2024-01-06 17:55:04.150681,"-32.990519, 121.006656",16.31
SMS005,Sensor20cm,2024-01-06 17:55:04.150681,"-32.990519, 121.006656",16.39
SMS005,Sensor30cm,2024-01-06 17:55:04.150681,"-32.990519, 121.006656",18.13
SMS005,Sensor10cm,2024-01-07 01:55:04.150681,"-32.990519, 121.006656",16.29
SMS005,Sensor20cm,2024-01-07 01:55:04.150681,"-32.990519, 121.006656",16.27
SMS005,Sensor30cm,2024-01-07 01:55:04.150681,"-32.990519, 121.006656",20.44
SMS005,Sensor10cm,2024-01-07 17:55:04.150681,"-32.990519, 121.006656",17.78
SMS005,Sensor20cm,2024-01-07 17:55:04.150681,"-32.990519, 121.006656",16.22
SMS005,Sensor30cm,2024-01-07 17:55:04.150681,"-32.990519, 121.006656",20.53
SMS005,Sensor10cm,2024-01-08 01:55:04.150681,"-32.990519, 121.006656",15.53
SMS005,Sensor20cm,2024-01-08 01:55:04.150681,"-32.990519, 121.006656",18.53
SMS005,Sensor30cm,2024-01-08 01:55:04.150681,"-32.990519, 121.006656",19.15
SMS005,Sensor10cm,2024-01-08 17:55:04.150681,"-32.990519, 121.006656",17.92
SMS005,Sensor20cm,2024-01-08 17:55:04.150681,"-32.990519, 121.006656",19.11
SMS005,Sensor30cm,2024-01-08 17:55:04.150681,"-32.990519, 121.006656",19.11
SMS005,Sensor10cm,2024-01-09 01:55:04.150681,"-32.990519, 121.006656",19.07
SMS005,Sensor20cm,2024-01-09 01:55:04.150681,"-32.990519, 121.006656",20.47
SMS005,Sensor30cm,2024-01-09 01:55:04.150681,"-32.990519, 121.006656",19.7
SMS005,Sensor10cm,2024-01-09 17:55:04.150681,"-32.990519, 121.006656",16.93
